"ID","Month","BG.Test","BG.Test.crit","regime"
"08GD008",10,4.58480655917716,4.64635239595043,"Snowfall"
"08GD004",9,1.57876318987501,4.39798261130102,"Glacial"
"08GD004",10,3.81908475584008,4.45381253574338,"Glacial"
"08OA004",7,1.04299510168586,5.46714450381784,"Rainfall"
"08OA004",8,3.307894280501,5.8428664985673,"Rainfall"
"08OA004",9,0.0951112408108599,4.74240482761418,"Rainfall"
"08KH010",9,1.6295338684767,4.32735141522208,"Hybrid"
"08KH010",10,0.413271906724014,4.64575896331279,"Hybrid"
"08NK026",8,0.0410279112789868,4.70003496303527,"Hybrid"
"08NK026",9,0.0114762676939516,4.89017300934611,"Hybrid"
"08NK026",10,0.0328034144706793,5.3355936598641,"Hybrid"
"08NP003",9,6.19364944823809,7.98320035953681,"Hybrid"
"08NP003",10,4.6564601912345,6.89149159856019,"Hybrid"
"08NH138",9,4.09815510273534,7.83731070514578,"Snowfall"
"08NH138",10,0.466932965030952,7.93088955010102,"Snowfall"
"08ME027",9,5.05711466677802,7.06937743573896,"Glacial"
"08ME027",10,2.20191753110317,6.45023041600177,"Glacial"
"08GE003",9,2.4135000887117,9.02923813357183,"Glacial"
"08GE003",10,0.0937858530261532,10.8686163279599,"Glacial"
"08ND013",9,0.518436812238809,4.87273639042366,"Glacial"
"08ND013",10,1.75018946241221,4.2382322416887,"Glacial"
"08NE110",9,0.642212942159448,4.69341624293076,"Hybrid"
"08NE110",10,0.0649647340328358,4.51543894090335,"Hybrid"
"08CG001",9,2.0333701976523,4.35928404358957,"Glacial"
"08CG001",10,0.144434377317304,4.22289008530373,"Glacial"
"08MH076",7,0.352768734335359,4.46486640714726,"Rainfall"
"08MH076",8,0.00245420745323755,4.67272963715612,"Rainfall"
"08MH076",9,0.356084722322042,4.27976023060581,"Rainfall"
"08NH005",9,0.888893813397752,4.48413108242391,"Snowfall"
"08NH005",10,0.223042410652286,4.84629929539987,"Snowfall"
"08NH132",9,0.911646200278132,4.83874399850633,"Snowfall"
"08NH132",10,1.50920223704685,4.51586644044157,"Snowfall"
"08DA012",7,5.03021996810633,5.4381577370151,"Hybrid"
"08DA012",8,0.201820489163032,5.08797573075078,"Hybrid"
"08DA012",9,0.0868333080578256,5.46049182366134,"Hybrid"
"08FE003",9,1.85001571807146,4.4807308447108,"Glacial"
"08FE003",10,0.819789380012197,4.80795882357502,"Glacial"
"08NN013",8,4.85195586144673,4.36832310696245,"Hybrid"
"08NN013",9,0.110925011738389,4.83117150161525,"Hybrid"
"08NN013",10,2.95799080883258,4.42223188547768,"Hybrid"
"08NN012",9,0.0441998222562688,4.66441538589255,"Hybrid"
"08NN012",10,4.04400194547611,4.3812861860446,"Hybrid"
"08NA006",9,0.198794521662934,4.76365309796697,"Snowfall"
"08NA006",10,3.85333590502904,4.65087686070673,"Snowfall"
"08ND019",9,0.00923140389517684,4.44186910100302,"Snowfall"
"08ND019",10,0.134060617072939,4.80836492428354,"Snowfall"
"08EB004",8,0.025209735150493,4.38878985557701,"Hybrid"
"08EB004",9,0.173159299615264,4.24880688461493,"Hybrid"
"08EB004",10,1.70123872798568,4.99334910751804,"Hybrid"
"08FF001",8,0.46999087564432,4.29603315051715,"Hybrid"
"08FF001",9,0.954407121617294,4.39687941222166,"Hybrid"
"08FF001",10,0.0435545813078476,4.47277717631151,"Hybrid"
"08HE009",7,1.78815467450809,7.78898420167448,"Rainfall"
"08HE009",8,1.14705832207525,6.07456193853173,"Rainfall"
"08HE009",9,0.305612099845228,6.22804472252768,"Rainfall"
"08GE002",9,0.436950030465613,5.01771771445528,"Glacial"
"08GE002",10,0.0359370884222873,4.74893556913492,"Glacial"
"08HA003",7,0.23409454038418,4.54499518325421,"Rainfall"
"08HA003",8,0.0920291452947586,4.29619874977605,"Rainfall"
"08HA003",9,0.207067521651686,4.19494018285041,"Rainfall"
"08NG065",9,0.0351280396939843,4.69067447499489,"Snowfall"
"08NG065",10,1.1834490854971,4.78375460205232,"Snowfall"
"08NF001",9,0.00257069284369859,4.34872580713713,"Snowfall"
"08NF001",10,0.04030629432657,4.27401549452099,"Snowfall"
"08DB014",8,2.81235273742768,4.84790941349977,"Hybrid"
"08DB014",9,0.170818358496872,5.34349831732377,"Hybrid"
"08DB014",10,0.106701735635122,4.69405332795957,"Hybrid"
"08NE006",8,0.64588548809021,4.71988475653624,"Hybrid"
"08NE006",9,0.0857156779809737,5.02103128302177,"Hybrid"
"08NE006",10,1.50974564114283,4.8631671940424,"Hybrid"
"08NH007",9,2.73761985020215,4.933612223377,"Snowfall"
"08NH007",10,1.64579108671233,4.58424806865492,"Snowfall"
"08JA015",8,0.63793595944283,5.13507370156383,"Glacial"
"08JA015",9,0.4192578275146,4.69206479845631,"Glacial"
"08JA015",10,0.300216358948311,4.31986556176089,"Glacial"
"08NJ160",9,0.666403330608694,5.06120359462042,"Hybrid"
"08NJ160",10,1.76584660893423,4.75128104392259,"Hybrid"
"08MG005",9,0.0663621185574801,4.38189970956643,"Glacial"
"08MG005",10,0.315129536927079,4.21484022517691,"Glacial"
"08NK022",9,0.887342784672942,4.51569194019112,"Snowfall"
"08NK022",10,0.288531115008701,4.5916426115921,"Snowfall"
"08MA006",9,2.15369311259828,4.80553497910557,"Hybrid"
"08MA006",10,1.21410324568005,4.32520994073127,"Hybrid"
"08KE024",8,8.58334930907555,5.01006023914701,"Hybrid"
"08KE024",9,0.0194568758651612,4.48313676099774,"Hybrid"
"08KE024",10,0.314353800969517,4.74613404302283,"Hybrid"
"08FF003",8,0.0272286677578374,4.36874960202259,"Hybrid"
"08FF003",9,0.214873388617,4.6063295067425,"Hybrid"
"08FF003",10,7.38805066126979e-07,4.29334276448501,"Hybrid"
"08NN028",8,0.791068803401444,5.10306040652938,"Hybrid"
"08NN028",9,1.87607234177181,6.8909825068149,"Hybrid"
"08NN028",10,0.0841397316652763,7.14673584279738,"Hybrid"
"08GA075",8,0.968776062719693,6.47628272186863,"Hybrid"
"08GA075",9,0.224478728867712,6.55826157552608,"Hybrid"
"08GA075",10,0.0116119826800905,6.82246226768233,"Hybrid"
"08NG076",9,0.131117032113761,4.61214484875437,"Snowfall"
"08NG076",10,0.0231325901279074,4.8410140988847,"Snowfall"
"08KB003",9,3.58921863003742,4.66097466523757,"Snowfall"
"08KB003",10,0.374794722047955,4.52847789058535,"Snowfall"
"08KA009",9,0.680905125428682,4.96197677440096,"Snowfall"
"08KA009",10,0.0318399927816518,4.64139435117826,"Snowfall"
"08KH019",8,0.569414361508318,4.6220327727933,"Hybrid"
"08KH019",9,0.889724969177012,4.17448868114705,"Hybrid"
"08KH019",10,0.0356862673929664,4.60126383961947,"Hybrid"
"08ED002",9,0.14988667304003,4.65958262636237,"Glacial"
"08ED002",10,0.89679865323363,4.67531582110968,"Glacial"
"08KA013",8,0.996637578637023,5.11076439352067,"Hybrid"
"08KA013",9,7.72562782387573,8.3182482810512,"Hybrid"
"08KA013",10,3.42115453693231,6.92886885405132,"Hybrid"
"08NH120",8,0.504548030881803,4.68742876278125,"Hybrid"
"08NH120",9,0.0979262427350871,4.81221855952616,"Hybrid"
"08NH120",10,6.547578692877,4.65914796753556,"Hybrid"
"08NH006",8,0.580335021316864,4.41480102854634,"Hybrid"
"08NH006",9,1.14491598646671,4.25161429528433,"Hybrid"
"08NH006",10,0.146879242132833,4.58786264257512,"Hybrid"
"08KB006",8,0.0112635288087414,4.60602768494748,"Hybrid"
"08KB006",9,1.49905479050553,4.53312500378716,"Hybrid"
"08KB006",10,2.19672067092218,5.18807135583565,"Hybrid"
"08MF065",9,3.09679687368188,4.99742074071438,"Hybrid"
"08MF065",10,0.161422143704034,4.92424660354482,"Hybrid"
"08ED001",8,0.545701616559726,4.37204633660931,"Glacial"
"08ED001",9,0.0161943720010152,4.63293635027058,"Glacial"
"08ED001",10,0.00018859027740111,5.19081656444944,"Glacial"
"08DB001",9,0.536782006708896,4.34392318765698,"Glacial"
"08DB001",10,1.59979708682995,4.22223723374668,"Glacial"
"08JB003",9,0.259024844483444,4.76066470845882,"Snowfall"
"08JB003",10,0.297840178043684,4.7890416509001,"Snowfall"
"08HF005",8,0.202351799410622,5.5880342847783,"Rainfall"
"08HF005",9,4.90084633746288,4.94317449596198,"Rainfall"
"08HF005",10,0.767092059925818,5.94022419536192,"Rainfall"
"08MH006",7,0.574703821015058,4.54246969980709,"Rainfall"
"08MH006",8,0.0209001570858855,4.6130875754259,"Rainfall"
"08MH006",9,0.460604223778967,4.0788890145019,"Rainfall"
"08LB047",9,0.558970252626538,4.51516921638208,"Snowfall"
"08LB047",10,2.14486203694144,4.41120108513403,"Snowfall"
"08LB064",9,0.248802606842981,4.40570735334981,"Snowfall"
"08LB064",10,0.404026296812556,4.46960267991626,"Snowfall"
"08HD011",8,1.40672816646668,4.57866030427538,"Rainfall"
"08HD011",9,0.646219192802976,5.26398118370753,"Rainfall"
"08HD011",10,1.29794840626892,4.491348875508,"Rainfall"
"08OB002",7,2.65224284936937,4.37242777385018,"Rainfall"
"08OB002",8,0.578530906792703,4.77650034608263,"Rainfall"
"08OB002",9,0.388641844858561,4.48570554461578,"Rainfall"
"08NL069",9,4.76848087149751,4.94029528753174,"Hybrid"
"08NL069",10,0.599852283926452,4.92887016012889,"Hybrid"
"08LG016",9,0.0033962238794105,4.94204827471107,"Hybrid"
"08LG016",10,0.0246026605844991,4.84563195411845,"Hybrid"
"08OA003",7,1.85907783841855,4.45580146904077,"Rainfall"
"08OA003",8,0.846797919450025,4.64943824440459,"Rainfall"
"08OA003",9,0.725727236098314,4.69648637639913,"Rainfall"
"08HF012",7,0.116412754718256,8.50081606563933,"Rainfall"
"08HF012",8,0.0890379609954825,10.1694973065881,"Rainfall"
"08HF012",9,0.142934127999585,10.1591014133715,"Rainfall"
"08KH001",9,2.53163497185824,4.23912034131603,"Snowfall"
"08KH001",10,2.91942933592312,4.37012677337052,"Snowfall"
"08KH006",9,0.171307351388913,4.32168130567773,"Snowfall"
"08KH006",10,0.428303847694198,4.4189940382247,"Snowfall"
"08NJ061",8,3.28143461083101,5.2728575702718,"Hybrid"
"08NJ061",9,0.0234897914273744,5.02390309659765,"Hybrid"
"08NJ061",10,0.897009763380317,4.6767670321118,"Hybrid"
"08FF006",7,1.80417216473361,6.06937902788425,"Rainfall"
"08FF006",8,0.122403167605321,5.33476883825554,"Rainfall"
"08FF006",9,3.7647090366486,6.02750581674973,"Rainfall"
"08HA069",7,3.6787998008448,8.04131417610165,"Rainfall"
"08HA069",8,0.0787198533249499,8.18080913420975,"Rainfall"
"08HA069",9,2.51258236937099,10.7475034666078,"Rainfall"
"08GA047",7,0.869778894283868,4.66632682278405,"Rainfall"
"08GA047",8,2.03278080317668,4.29086229946802,"Rainfall"
"08GA047",9,1.69304943091965,4.29419206652013,"Rainfall"
"08FB004",8,1.45045647478481,4.30323722638813,"Hybrid"
"08FB004",9,0.759532265459085,4.40824593129615,"Hybrid"
"08FB004",10,0.0690826278694723,4.55075467892081,"Hybrid"
"08NE074",9,3.15279302997552,4.42522931472942,"Hybrid"
"08NE074",10,0.311428956346754,4.5680895746737,"Hybrid"
"08HD015",8,0.735006661480615,4.8637380009513,"Rainfall"
"08HD015",9,0.699178677734862,5.22617461621821,"Rainfall"
"08HD015",10,0.00611513679823241,4.89227849889286,"Rainfall"
"08HD007",7,0.00177879488387098,4.54803271954034,"Rainfall"
"08HD007",8,0.000474609500750481,4.27599472131675,"Rainfall"
"08HD007",9,1.43844326981342,4.50484729431981,"Rainfall"
"08LE075",8,1.44477713345114,4.16165086792154,"Snowfall"
"08LE075",9,1.00565075721377,4.35769904862922,"Snowfall"
"08LE075",10,0.612662338896853,4.58245596648295,"Snowfall"
"08KC001",8,1.25845106015482,4.57471364988408,"Hybrid"
"08KC001",9,6.91163155475259,4.3311483435131,"Hybrid"
"08KC001",10,0.139331037042284,4.44605427302838,"Hybrid"
"08HF006",7,1.81207862163689,4.90276039438109,"Rainfall"
"08HF006",8,0.225219935091174,6.2804267634884,"Rainfall"
"08HF006",9,1.10400495725894,5.48885254471855,"Rainfall"
"08HA010",7,0.940396413550046,4.27297827236117,"Rainfall"
"08HA010",8,0.137395371424781,4.41293844124098,"Rainfall"
"08HA010",9,0.263921795733923,5.06064981383423,"Rainfall"
"08HB014",7,0.17537861275217,4.23532288008368,"Rainfall"
"08HB014",8,1.74946016200853,4.32815533847959,"Rainfall"
"08HB014",9,0.0017409337769891,4.15909660014951,"Rainfall"
"08GA079",7,0.281827744835766,7.60518854817446,"Hybrid"
"08GA079",8,1.1086099860691,9.68048821932713,"Hybrid"
"08GA079",9,5.8521454968465,6.68111613729388,"Hybrid"
"08GA077",7,0.389236375866033,7.59902722002753,"Hybrid"
"08GA077",8,1.38464038952624,8.49978841088078,"Hybrid"
"08GA077",9,1.7628068196224,5.5577192270848,"Hybrid"
"08LE027",9,3.28628121939903,4.69239222328957,"Hybrid"
"08LE027",10,0.313901203004745,4.49367347746482,"Hybrid"
"08MC045",9,0.763535883779809,8.60803494835275,"Hybrid"
"08MC045",10,0.341662679258908,6.61053094714624,"Hybrid"
"08NL070",8,0.565513991561292,4.8686305144305,"Hybrid"
"08NL070",9,2.21792489646813,5.08135422768574,"Hybrid"
"08NL070",10,1.4411348973157,5.03083184162992,"Hybrid"
"08NL007",9,0.128509040021112,4.46747958137172,"Hybrid"
"08NL007",10,0.00507678383282307,4.5318334305988,"Hybrid"
"08NL038",9,0.0364464834543735,4.47670251288411,"Hybrid"
"08NL038",10,0.000550493555470124,4.80536571472156,"Hybrid"
"08EE012",9,0.550136131253795,4.67885166784591,"Snowfall"
"08EE012",10,1.76504065748804,4.92519124518613,"Snowfall"
"08HF013",7,0.845267930484757,7.29594489149622,"Rainfall"
